gene	T78_TMZ	T78	T86_TMZ	T86	T111_TMZ	T111
SERBP1	7.819732041	7.90107203	8.781117058	8.973539529	8.912557059	9.263515694
SERF1A/SERF1B	0	0	-1.035046947	-0.836501268	-1.60823228	-0.614845103
SERGEF	3.64927055	4.539965254	4.488257913	4.556613343	3.93479954	4.100389016
SERHL/SERHL2	-1.434402824	-0.907792562	0.627606838	1.279768422	1.663572335	1.680324357
SERINC1	8.549534412	7.993023281	8.417936881	8.403110047	8.965215751	9.284812535
SERINC2	1.069014678	0.093560176	2.402176425	3.071247819	3.860764203	4.059874388
SERINC3	7.19184884	6.897046762	7.178176816	7.289290402	7.006399018	7.042469242
SERINC4	-0.144010303	0.847996907	1.871449416	1.22342255	0.975263322	1.540027269
SERINC5	8.171607165	8.171061678	5.810160296	5.850799423	5.884988578	5.73603656
SERP1	6.495311416	6.422703953	6.607315517	6.689173339	6.198886991	6.14706243
SERP2	0.681674142	0.41467678	-1.621488377	-1.836501268	-1.023269779	-1.268816758
SERPINA1	0	-1.586405918	1.333996118	-3.426625474	-0.10780329	0
SERPINA10	0	0	0.466757616	-3.426625474	-0.49410907	0
SERPINA11	0	-1.905088353	-0.035046947	-2.418889825	-2.60823228	0
SERPINA12	0	-2.321928095	-0.298672743	0	-1.873027144	0
SERPINA13P	0	0	-0.161653263	-2.418889825	-1.388355457	-4.083141235
SERPINA3	1.904580435	0.950841638	0.627606838	-1.836501268	0.759581973	0.247319935
SERPINA4	0	0	-1.2968993	0	-1.388355457	0
SERPINA5	-3.60823228	-1.586405918	0.286881148	-3.426625474	-0.873027144	-4.083141235
SERPINA6	-4.60823228	-2.910501849	0.186500558	0	-2.60823228	0
SERPINA7	0	0	-1.621488377	0	-1.873027144	0
SERPINA9	0	-1.905088353	-0.035046947	-3.426625474	-1.023269779	0
SERPINB1	2.31556623	1.975630186	-0.619270551	-1.836501268	-0.288064643	-2.077041036
SERPINB10	0	-2.321928095	0.549915554	-1.418889825	0.328836464	-0.168122759
SERPINB11	0	-1.586405918	-1.035046947	0	-1.388355457	0
SERPINB12	0	-2.321928095	-2.035046947	0	-3.19759996	0
SERPINB13	-4.60823228	-1.098505545	-0.035046947	0	-1.023269779	0
SERPINB2	0	-3.899695094	0.627606838	0.386259141	0.126972856	0.448900951
SERPINB3/SERPINB4	0	-0.907792562	0.186500558	-2.418889825	-0.10780329	0
SERPINB5	-3.023269779	-0.907792562	-0.298672743	0	-1.023269779	0
SERPINB6	5.940613118	6.055803013	5.22831847	5.212335874	6.381041057	6.477191599
SERPINB7	0	-3.899695094	0.549915554	-3.426625474	0	0
SERPINB8	4.164786278	4.297484916	3.066261442	2.72900887	3.062812492	3.393141584
SERPINB9	1.546462358	2.552377071	3.134549534	1.386810946	3.197865391	1.173127433
SERPINC1	-4.60823228	-2.321928095	-1.621488377	0	-0.734563104	-2.490050854
SERPIND1	-0.434402824	0.950841638	-0.450084446	-1.098505545	-1.873027144	-3.070966521
SERPINE1	7.453591655	4.81398636	7.28132733	7.304711808	7.393750818	8.361404307
SERPINE2	7.059733814	6.482009263	5.938121091	5.839077783	3.420212891	3.897046762
SERPINE3	-1.434402824	-1.905088353	0.186500558	-0.836501268	-0.734563104	-1.074000581
SERPINF1	1.374065718	1.975630186	0.701327257	0.901494455	1.297484916	0.832687516
SERPINF2	-2.017417053	-2.910501849	-0.813499442	-2.418889825	-1.023269779	0
SERPING1	1.462575888	1.092883966	0.549915554	0	0.126972856	-3.070966521
SERPINH1	6.87589062	7.356179032	7.548999104	7.783914954	7.942491047	8.316987431
SERPINI1	-0.516635639	-0.736965594	6.642975877	6.451244087	5.18705509	5.072663215
SERPINI2	-2.017417053	-0.321928095	0.286881148	-1.098505545	-0.024736678	-1.490050854
SERTAD1	4.886452599	3.272769732	2.665165342	3.102826072	2.849799149	3.562059213
SERTAD2	6.931411226	6.016228865	5.440387497	5.661493093	5.440321047	5.462706751
SERTAD3	3.843682414	4.137339572	3.037909298	3.265886918	2.892973815	3.115366237
SERTAD4	0	-1.321928095	0.466757616	-1.418889825	-0.610433188	-4.083141235
SERTAD4-AS1	0	-3.899695094	-1.035046947	-3.426625474	0	0
SERTM1	0	-2.910501849	-0.161653263	-3.426625474	0	0
SESN1	7.195495247	4.954010144	5.537047519	5.300453237	3.844385653	3.700217748
SESN2	4.958842675	3.887330299	4.390942773	4.718909554	3.799812617	4.663572335
SESN3	10.39498673	9.852801013	7.964664319	8.194973489	8.553905712	8.21405193
SESTD1	5.027773329	5.92421868	6.097379037	6.162431613	5.147591627	5.14706243
SET	9.739247305	10.03908766	10.28452686	10.38286932	10.2630755	10.47417643
SETBP1	4.725304902	5.275305094	5.117778145	5.051024003	5.147591627	5.554834396
SETD1A	3.63028897	3.786387261	3.161081482	3.590602019	3.390530122	3.433226548
SETD1B	3.691199135	4.158983251	2.855391772	3.13389227	2.945045797	3.085424656
SETD2	7.677388436	7.885702474	7.175744142	7.232190653	7.243250163	7.20856603
SETD3	6.015002397	5.643654198	5.737254104	5.601726226	5.495503302	5.464635597
SETD4	4.791084727	4.463622457	4.100809492	4.455886105	4.113867159	4.100389016
SETD5	7.708083749	8.398405955	7.100798981	7.230395175	6.490249211	6.741655738
SETD5-AS1	5.121139766	5.250241562	4.087038457	4.34091827	4.21490191	4.372534269
SETD6	3.069014678	3.600745498	4.180625285	4.179272174	4.34077588	4.287398415
SETD7	8.313803627	7.957873982	6.583052672	6.534995366	7.129684855	6.863579218
SETD8	4.632617212	5.542072283	5.703875896	5.741736624	6.031924464	5.745667602
SETD9	4.184518343	3.975538479	3.34553831	3.486199493	4.053458932	3.326393532
SETDB1	6.039577103	6.338460072	6.177359736	6.030556792	5.862128993	5.956149607
SETDB2	4.416231737	3.800226917	4.059182199	3.687844549	3.231739594	2.653289362
SETMAR	3.872336288	3.938379898	3.646508309	3.373787394	3.682011391	3.441217863
SETX	8.385124691	8.286437628	7.960430621	7.99138579	8.099547696	8.043120269
SEZ6	2.771674334	2.115366237	1.771885579	2.038787331	3.619295618	3.732811872
SEZ6L	6.70665487	7.089381622	7.207043613	7.709910927	6.112700133	5.81421714
SEZ6L2	5.946403363	5.564591569	2.855391772	3.307282791	4.57367748	4.330630103
SF1	6.81077726	7.307838324	6.584271044	6.804556989	6.183804079	6.511373155
SF3A1	7.832548283	8.091149728	6.35123962	6.452793087	6.288303186	6.324216557
SF3A2	2.373787394	3.081680489	3.107687869	4.055108868	3.519793486	4.206252493
SF3A3	8.47893137	8.519176247	7.463851293	7.344216003	7.205314308	7.125764738
SF3B1	8.894966268	9.35735406	8.832203305	8.841731015	9.011294356	9.239915911
SF3B14	6.058403089	5.851124363	6.131239633	6.230395175	6.68967656	6.580115327
SF3B2	7.8073356	8.36145256	6.824716946	6.823711153	7.563722526	7.709704193
SF3B3	8.346624535	8.971345242	8.197487019	8.206877612	8.738825246	8.76605511
SF3B4	5.042294126	5.866042497	4.918863237	5.079207418	4.669707122	4.9311157
SF3B5	4.216765256	4.321711674	4.574464862	5.276310547	5.627285814	5.854743739
SFI1	3.868291669	4.647487208	3.665051614	3.846092094	3.975446766	3.942326825
SFMBT1	4.634999768	5.142781009	4.564561085	4.431088034	5.019835326	4.726395292
SFMBT2	3.571555468	4.378303527	4.818492705	4.579361198	2.892973815	3.464668267
SFN	-3.60823228	-3.899695094	-2.61705613	0	-1.873027144	-1.490050854
SFPQ	8.4854067	8.853215972	8.838365648	8.865324991	8.739378962	9.009618705
SFR1	3.385292974	3.616475329	2.262433158	2.005759269	3.034391815	2.653289362
SFRP1	5.720798311	5.784661017	5.774154507	5.76670116	5.113825496	4.786544089
SFRP2	-4.60823228	-2.910501849	-1.035046947	-0.420819852	-1.60823228	0
SFRP4	2.054848477	-1.321928095	0.90303827	-1.836501268	0.759581973	0.317304068
SFRP5	0	-3.899695094	0	0	-1.60823228	0
SFSWAP	4.443739246	4.506525779	4.508999026	4.878529177	4.321206567	4.572950285
SFT2D1	4.886452599	5.131836387	4.268434394	4.65082199	5.019835326	5.130065982
SFT2D2	4.882447416	5.307246355	3.298511693	3.556674647	4.305313938	4.63284983
SFT2D3/WDR33	6.813409249	7.162361115	6.914983017	6.991918604	6.848535312	6.989547774
SFTA1P	-2.59946207	-1.905088353	-2.035046947	-3.426625474	-1.873027144	-4.083141235
SFTA2	0	0	-2.61705613	0	-3.19759996	0
SFTA3	0	0	-0.450084446	-3.426625474	-3.19759996	0
SFTPA1/SFTPA2	0	-1.098505545	-0.813499442	-2.418889825	-0.873027144	0
SFTPB	-1.017417053	-0.205896101	1.333996118	-1.098505545	1.162854528	-1.751465164
SFTPC	-3.60823228	-2.321928095	-2.61705613	-3.426625474	-1.388355457	0
SFTPD	-2.59946207	-1.586405918	-1.621488377	0	-2.19759996	0
SFXN1	7.631133392	7.78596243	7.146227531	7.205969147	6.809723119	6.69034725
SFXN2	2.525818322	3.104168895	2.46727948	2.223113589	2.313245852	1.569491092
SFXN3	6.115158125	6.159003441	4.637088528	4.729117667	5.01252398	5.47043925
SFXN4	4.131342539	4.242678716	2.789103218	3.102826072	3.405447844	3.472357793
SFXN5	5.638595199	4.796805381	5.402074074	5.781464633	5.21912979	5.429314674
SGCA	0	-3.899695094	-0.450084446	0.164786278	0.197865391	-0.905088353
SGCB	7.241325388	7.194884869	7.535150934	7.586374448	7.843393484	8.145249474
SGCD	0	0.180147861	1.871449416	-1.836501268	1.162854528	-4.083141235
SGCE	7.384593824	7.507596454	5.739443098	5.796078556	6.684313818	6.933206725
SGCG	-1.282789701	0.180147861	1.187134291	0.667210912	-1.023269779	-1.490050854
SGCZ	0	-3.899695094	-0.161653263	0	-1.60823228	0
SGIP1	-1.434402824	-1.098505545	0.839153387	-1.418889825	1.162854528	0.832687516
SGK1	2.935836874	1.263034406	3.390942773	3.055022076	6.555371378	7.027452665
SGK110	0	0	0	0	0	0
SGK196	5.635028799	6.324126529	4.934280594	5.095038283	5.682011391	5.521678952
SGK2	-3.60823228	-1.586405918	1.023610215	-0.098505545	-0.10780329	-2.077041036
SGK223	4.232660757	3.432825818	3.754780632	4.279768422	4.386673015	3.879705766
SGK494	3.333280602	4.029541229	3.957171707	3.729117667	3.240161655	3.163820726
SGMS1	5.114283726	4.454833907	3.903231131	3.708628697	4.31331842	4.300489844
SGMS2	4.362399751	3.321783818	3.627606838	3.412239566	3.49198133	3.002342477
SGOL1	4.720770955	5.963266028	4.918863237	4.963057902	6.048672137	5.399171094
SGOL1-AS1	-3.60823228	0	-3.625934282	0	-4.184424571	-4.083141235
SGOL2	5.879436216	6.40578819	6.045049741	6.20139862	7.089752363	6.724759397
SGPL1	7.549853962	7.73676721	6.154494099	6.102910035	5.802684374	6.16745829
SGPP1	5.614562623	4.647487208	5.154494099	5.11848432	5.552008111	5.580115327
SGPP2	-1.282789701	-1.905088353	-0.619270551	-1.098505545	-0.386468347	-1.490050854
SGSH	3.771674334	2.736821317	2.772096792	3.307282791	2.892973815	2.808179084
SGSM1	2.951214764	3.292634528	1.903423966	0.749319725	1.12763328	0.509949146
SGSM2	4.886452599	5.06733755	5.345502828	5.81775115	5.57367748	5.801986364
SGSM3	3.191088833	3.169764693	4.368419155	4.91475585	5.007644031	5.192273085
SGTA	3.981578698	4.035447961	4.48297732	5.190377815	5.275156079	5.360118421
SGTB	6.328836464	5.866042497	5.697106574	5.796078556	5.952706308	5.88981422
SH2B1	4.229511018	4.272844366	4.508999026	5.152994605	4.563707275	4.888353608
SH2B2	1.124328135	1.3021728	0.701327257	1.437227739	0.935082523	0.925239905
SH2B3	5.083128251	5.014756978	5.837085441	5.803356212	5.962849746	5.256406854
SH2D1A	-3.023269779	-3.899695094	0.772307975	-1.418889825	-0.873027144	-3.070966521
SH2D1B	0	-0.907792562	1.46727948	-0.420819852	-0.49410907	0
SH2D2A	-3.60823228	-2.321928095	-0.161653263	-2.418889825	-1.194294815	-2.490050854
SH2D3A	-3.60823228	-1.321928095	0.286881148	-0.251538767	-0.024736678	-2.490050854
SH2D3C	-4.60823228	-1.905088353	0.286881148	-1.418889825	0.126972856	-4.083141235
SH2D4A	1.151209393	2.201320198	1.806117796	1.749319725	1.663572335	0.509949146
SH2D4B	0	-1.098505545	-0.035046947	-2.418889825	-0.610433188	-3.070966521
SH2D5	0.039840265	-0.907792562	-0.298672743	-1.098505545	0.560714954	1.28273632
SH2D6	-4.60823228	-2.910501849	-2.61705613	0	-3.19759996	-2.490050854
SH2D7	-2.59946207	-1.321928095	-0.298672743	-1.418889825	-1.60823228	-0.751465164
SH3BGR	5.626643553	4.772413555	3.093898163	2.971589536	4.145351386	3.562059213
SH3BGRL	7.300123725	6.913894682	6.471138676	6.550885277	6.911415958	6.718265717
SH3BGRL2	3.242145161	0.485426827	4.231432408	3.808179084	2.903616775	2.317882883
SH3BGRL3	4.245267467	4.142740172	4.589164237	4.892245292	4.127468202	4.309176187
SH3BP2	4.665733847	5.070174625	4.613295899	5.042863176	5.360083296	5.376672402
SH3BP4	5.757476685	6.321729711	6.550885277	6.713764539	6.27921126	6.457824086
SH3BP5	3.097105091	1.793271654	1.806117796	2.13389227	1.053111336	0.832687516
SH3BP5-AS1	2.164786278	2.302465287	2.569491092	2.194087052	1.759581973	1.680324357
SH3BP5L	4.443739246	4.600686038	4.594011022	5.114616893	4.536798929	4.618943383
SH3D19	6.53616172	7.015493109	5.569521472	5.515983619	5.867550571	5.827844424
SH3D21	-0.434402824	-0.205896101	1.187134291	0.82700601	2.248534836	3.291750885
SH3GL1	4.097020789	3.919435433	4.167598785	4.975951116	5.481460409	5.723148957
SH3GL1P1/SH3GL1P2	-1.282789701	-0.100051014	-2.035046947	-2.418889825	0.126972856	0.012926174
SH3GL2	-2.017417053	-1.321928095	0.839153387	0.579180148	-0.194294815	0.448900951
SH3GL3	0	-1.905088353	-0.298672743	0	-2.60823228	-4.083141235
SH3GLB1	8.033015465	7.859441606	7.523083592	7.568024502	7.314778083	7.451483137
SH3GLB2	3.714025662	3.510708793	3.250052025	3.945701333	3.995303605	4.238328303
SH3KBP1	4.385292974	4.844435871	6.395114225	6.612765312	6.951436263	6.907046879
SH3PXD2A	5.65047737	6.331311101	3.911116306	4.079207418	4.31331842	4.384878704
SH3PXD2B	6.998387338	7.46523171	6.694852341	6.910264957	6.852623137	7.216648867
SH3RF1	5.109151579	5.247737673	5.701632223	5.901277224	5.477936316	5.648292862
SH3RF2	-3.60823228	-1.905088353	0.379620962	0	-0.734563104	0
SH3RF3	2.754246162	3.302319051	3.237716668	3.399581281	2.860764203	2.902845384
SH3RF3-AS1	-1.017417053	-2.321928095	-1.2968993	-1.836501268	-0.386468347	-1.268816758
SH3TC1	0	0	-0.813499442	-1.098505545	-0.734563104	-2.490050854
SH3TC2	2.203827598	3.45048546	4.732866128	4.327543662	5.360083296	4.767813677
SH3YL1	4.3652726	4.35028507	4.310412835	4.399512924	4.352405434	4.210856386
SHANK1	-3.60823228	-0.448114897	0.90303827	0.164786278	0.892973815	-1.751465164
SHANK2	-3.023269779	0.180147861	2.052068047	1.579180148	0.935082523	0.094911647
SHANK2-AS1	0	-2.910501849	-1.2968993	0	-1.388355457	0
SHANK2-AS3	0	-2.321928095	-1.621488377	0	-1.194294815	-4.083141235
SHANK3	1.229587923	0.847996907	2.237563718	2.533563348	1.162854528	0.569491092
SHARPIN	2.880489627	2.692873507	2.508935662	3.386673015	3.336854639	3.687060688
SHB	4.620645055	4.387500406	2.701549057	2.412239566	2.231739594	2.758303177
SHBG	1.178236585	0.899948986	0.286881148	-1.418889825	-0.10780329	-0.614845103
SHC1	5.99745049	5.038348381	5.841193209	5.734167661	5.38294387	5.413323281
SHC2	3.339137385	2.222186307	2.934327778	3.73920004	3.892973815	4.491532462
SHC3	7.790543993	7.871400129	8.165158245	8.391118973	6.934787748	7.028768039
SHC4	5.529758491	3.502330602	6.560852493	6.446620167	5.832029202	5.429314674
SHCBP1	5.153156788	6.413712542	5.382528924	5.576522138	7.168541756	6.546616695
SHCBP1L	-3.60823228	-2.321928095	-2.61705613	-3.426625474	-0.194294815	0
SHD	-1.603840511	0.551885103	-3.625934282	0	-0.194294815	-1.751465164
SHE	-3.023269779	-1.321928095	1.333996118	-3.426625474	0.560714954	-4.083141235
SHF	1.700439718	1.3021728	3.080145979	3.510075782	5.149787758	4.774101781
SHFM1	7.836448067	8.171732247	8.10932399	8.146349741	8.489153534	8.351217531
SHH	0	-3.899695094	3.728464765	3.75926238	-2.60823228	-3.070966521
SHISA2	-4.60823228	-2.910501849	-2.61705613	-3.426625474	-1.873027144	0
SHISA3	0	0	-2.61705613	0	-0.194294815	-1.751465164
SHISA4	5.036854953	4.947759653	3.9721412	4.527695935	4.635232002	4.801986364
SHISA5	6.694685221	6.729539175	5.877547952	6.317430704	6.325134526	6.514185396
SHISA6	1.839556544	1	1.46727948	-2.418889825	1.015069322	-2.077041036
SHISA7	-2.59946207	-0.584241333	0.549915554	-1.836501268	-0.10780329	-3.070966521
SHISA8	0	0	0	0	0	0
SHISA9	6.045879767	8.155971804	9.683626283	6.112679284	8.141729098	4.899900664
SHKBP1	3.235880204	3.616475329	3.237716668	3.718854771	2.586884813	2.958842675
SHMT1	3.931872127	4.827615814	2.964583463	3.461921397	4.632035504	4.206252493
SHMT2	6.799100261	7.247101524	6.406230521	6.975951116	6.977932424	7.209141398
SHOC2	7.176741636	6.401255	5.620498439	5.527695935	5.27921126	5.324234562
SHOX	0	0	0	0	0	0
SHOX2	2.373787394	3.081680489	4.199907868	4.13389227	3.939884763	3.826294245
SHPK/TRPV1	4.276198865	4.800278696	4.206252493	4.405924306	4.863492494	4.780362598
SHPRH	5.301989965	5.326537348	5.301551067	5.262320396	5.273105551	5.358009372
SHQ1	4.342056884	4.489542936	4.826802684	4.936873462	4.860764203	4.729607149
SHROOM1	2.083043129	2.222186307	2.160920188	1.971589536	2.782827892	2.417379976
SHROOM2	4.983449691	5.662775172	5.975882352	6.114616893	5.655695287	6.292892155
SHROOM3	5.324378594	5.754700474	6.317810544	6.370513052	5.641546029	5.719895301
SHROOM4	4.551454494	5.115282995	3.037909298	3.102826072	1.995303605	0.732920382
SI	0	-0.321928095	1.134878054	-2.418889825	0.328836464	0
SIAE	7.061948965	6.495918968	5.259272487	5.190377815	4.99778918	5.139796897
SIAH1	4.546338877	4.277761633	4.440420721	4.550900665	4.911403973	4.713365893
SIAH2	4.769507291	5.864409033	4.835014526	4.945654519	5.176203075	5.343336752
SIAH3	-4.60823228	-2.321928095	0.286881148	-3.426625474	-1.194294815	0
SIDT1	-0.795859283	0.485426827	0.772307975	-0.420819852	1.197865391	-2.077041036
SIDT2	5.151493552	4.944671071	3.589164237	3.634593268	3.965414907	4.09034535
SIGIRR	-4.60823228	-2.910501849	-0.813499442	-0.836501268	-1.60823228	0
SIGLEC1	0	-1.098505545	0.90303827	-1.836501268	0.126972856	-3.070966521
SIGLEC10	-2.59946207	0.180147861	1.333996118	1.279768422	1.638305577	0.173767068
SIGLEC11	0	-2.910501849	-0.813499442	0	-3.19759996	0
SIGLEC12	0	-1.905088353	-1.2968993	-3.426625474	-0.734563104	0
SIGLEC14	0.526068812	-2.321928095	-1.035046947	0	-2.19759996	0
SIGLEC15	0	-1.905088353	-2.61705613	0	-4.184424571	0
SIGLEC16	-2.59946207	-1.905088353	-0.450084446	-3.426625474	-0.734563104	-1.751465164
SIGLEC17P	0	-2.910501849	0.549915554	-2.418889825	-0.873027144	-4.083141235
SIGLEC5	0	-1.321928095	0.772307975	0	-1.023269779	0
SIGLEC6	0	-2.321928095	-1.621488377	0	-2.60823228	0
SIGLEC7	0	-2.910501849	0.186500558	0	-0.610433188	0
SIGLEC8	0	-2.321928095	0.186500558	0	-0.610433188	0
SIGLEC9	0	-1.905088353	-1.621488377	-3.426625474	-3.19759996	0
SIGLECL1	0	-1.586405918	0.549915554	-2.418889825	-0.386468347	0
SIGMAR1	5.251491879	5.992269926	4.569551851	4.713750795	4.892973815	4.798931835
SIK1	4.022367813	3.71501475	2.052068047	2.808179084	3.827920619	4.278653884
SIK2	6.489366313	6.314497144	5.594011022	5.718882163	5.878308459	5.823316283
SIK3	5.476090008	5.89542381	6.005422445	6.110718194	5.855341933	5.932510053
SIKE1	7.490690457	6.831851913	7.17979964	7.205969147	6.860106161	6.675350197
SIL1	6.03234333	4.944671071	3.855391772	4.04692754	4.590122918	4.608454438
SIM1	-4.60823228	-1.905088353	-0.161653263	-1.418889825	-2.19759996	-4.083141235
SIM2	1.806117796	1.707524791	2.569491092	1.93696766	2.782827892	2.597888675
SIMC1	3.177917792	3.969472865	2.964583463	2.412239566	-2.19759996	-2.077041036
SIN3A	6.38387706	7.276543191	5.998082647	6.116551902	6.117258678	6.20277032
SIN3B	4.679705283	4.643683056	4.286585483	4.708628697	5.443938115	5.54754237
SIPA1	0.919912089	1.180147861	-0.450084446	0.667210912	2.375456536	2.417379976
SIPA1L1	7.372464619	7.296264668	7.637088528	7.596152477	7.626877135	7.942977735
SIPA1L2	8.645878152	7.259705607	7.62406433	7.579346111	7.400759918	7.483896373
SIPA1L3	3.88450024	4.12631213	5.256218126	5.648120259	5.27921126	5.372569092
SIRPA	4.216765256	4.884060595	4.121181218	4.164303583	5.511120101	5.483880254
SIRPB1	0	-0.584241333	1.701770822	0	-0.734563104	-2.490050854
SIRPB2	0	-3.899695094	1.237563718	-2.418889825	-0.386468347	0
SIRPD	0	0	0.079975377	0	-2.60823228	0
SIRPG	0	-3.899695094	-0.035046947	-3.426625474	-1.60823228	0
SIRT1	5.659896024	5.674121633	4.637088528	4.629181737	4.691199135	4.521678952
SIRT2	5.138077209	4.768872419	4.564561085	4.967353084	5.470829669	5.682039491
SIRT3	4.100557221	4.600686038	3.879509735	3.698329621	3.632035504	3.996931011
SIRT4	1.526068812	1.378511623	1.023610215	0.667210912	0.328836464	-0.074000581
